Date,Country,Exchange rate
2006-08-07,Japan,114.85
2006-08-08,Japan,115.01
2006-08-09,Japan,115.14
2006-08-10,Japan,115.59
2006-08-11,Japan,116.18
2006-08-14,Japan,116.53
2006-08-15,Japan,115.96
2006-08-16,Japan,115.71
2006-08-17,Japan,115.44
2006-08-18,Japan,115.79
2006-08-21,Japan,115.86
2006-08-22,Japan,116.61
2006-08-23,Japan,116.43
2006-08-24,Japan,116.38
2006-08-25,Japan,117.31
2006-08-28,Japan,117.15
2006-08-29,Japan,116.92
2006-08-30,Japan,117.07
2006-08-31,Japan,117.35
2006-09-01,Japan,117.21
2006-09-04,Japan,
2006-09-05,Japan,116.04
2006-09-06,Japan,116.73
2006-09-07,Japan,116.30
2006-09-08,Japan,116.89
2006-09-11,Japan,117.57
2006-09-12,Japan,117.82
2006-09-13,Japan,117.47
2006-09-14,Japan,117.47
2006-09-15,Japan,117.72
2006-09-18,Japan,118.02
2006-09-19,Japan,117.60
2006-09-20,Japan,117.29
2006-09-21,Japan,116.76
2006-09-22,Japan,116.45
2006-09-25,Japan,116.43
2006-09-26,Japan,117.16
2006-09-27,Japan,117.53
2006-09-28,Japan,117.84
2006-09-29,Japan,117.99
2006-10-02,Japan,117.66
2006-10-03,Japan,117.84
2006-10-04,Japan,118.02
2006-10-05,Japan,117.69
2006-10-06,Japan,118.89
2006-10-09,Japan,
2006-10-10,Japan,119.68
2006-10-11,Japan,119.49
2006-10-12,Japan,119.53
2006-10-13,Japan,119.81
2006-10-16,Japan,119.25
2006-10-17,Japan,118.63
2006-10-18,Japan,119.09
2006-10-19,Japan,118.35
2006-10-20,Japan,118.73
2006-10-23,Japan,119.32
2006-10-24,Japan,119.25
2006-10-25,Japan,119.13
2006-10-26,Japan,118.62
2006-10-27,Japan,117.61
2006-10-30,Japan,117.38
2006-10-31,Japan,116.82
2006-11-01,Japan,117.01
2006-11-02,Japan,117.12
2006-11-03,Japan,118.06
2006-11-06,Japan,118.40
2006-11-07,Japan,117.44
2006-11-08,Japan,117.74
2006-11-09,Japan,117.92
2006-11-10,Japan,117.47
2006-11-13,Japan,118.14
2006-11-14,Japan,117.72
2006-11-15,Japan,118.06
2006-11-16,Japan,118.12
2006-11-17,Japan,117.73
2006-11-20,Japan,118.16
2006-11-21,Japan,118.00
2006-11-22,Japan,116.61
2006-11-23,Japan,
2006-11-24,Japan,115.93
2006-11-27,Japan,116.12
2006-11-28,Japan,116.14
2006-11-29,Japan,116.29
2006-11-30,Japan,115.55
2006-12-01,Japan,115.33
2006-12-04,Japan,115.37
2006-12-05,Japan,114.98
2006-12-06,Japan,115.07
2006-12-07,Japan,115.13
2006-12-08,Japan,116.23
2006-12-11,Japan,117.02
2006-12-12,Japan,117.15
2006-12-13,Japan,117.43
2006-12-14,Japan,117.61
2006-12-15,Japan,117.84
2006-12-18,Japan,118.14
2006-12-19,Japan,117.93
2006-12-20,Japan,118.39
2006-12-21,Japan,118.26
2006-12-22,Japan,118.90
2006-12-25,Japan,
2006-12-26,Japan,118.93
2006-12-27,Japan,118.76
2006-12-28,Japan,118.95
2006-12-29,Japan,119.02
2007-01-01,Japan,
2007-01-02,Japan,118.83
2007-01-03,Japan,119.58
2007-01-04,Japan,119.28
2007-01-05,Japan,118.77
2007-01-08,Japan,118.49
2007-01-09,Japan,119.45
2007-01-10,Japan,119.52
2007-01-11,Japan,120.49
2007-01-12,Japan,120.36
2007-01-15,Japan,
2007-01-16,Japan,120.64
2007-01-17,Japan,120.54
2007-01-18,Japan,121.32
2007-01-19,Japan,121.22
2007-01-22,Japan,121.56
2007-01-23,Japan,121.54
2007-01-24,Japan,120.77
2007-01-25,Japan,120.97
2007-01-26,Japan,121.53
2007-01-29,Japan,121.81
2007-01-30,Japan,121.70
2007-01-31,Japan,121.02
2007-02-01,Japan,120.67
2007-02-02,Japan,121.02
2007-02-05,Japan,120.34
2007-02-06,Japan,120.35
2007-02-07,Japan,120.65
2007-02-08,Japan,121.19
2007-02-09,Japan,121.59
2007-02-12,Japan,121.77
2007-02-13,Japan,121.24
2007-02-14,Japan,120.80
2007-02-15,Japan,119.49
2007-02-16,Japan,119.23
2007-02-19,Japan,
2007-02-20,Japan,120.10
2007-02-21,Japan,120.99
2007-02-22,Japan,121.30
2007-02-23,Japan,121.10
2007-02-26,Japan,120.76
2007-02-27,Japan,118.67
2007-02-28,Japan,118.33
2007-03-01,Japan,117.53
2007-03-02,Japan,116.82
2007-03-05,Japan,116.01
2007-03-06,Japan,116.50
2007-03-07,Japan,116.41
2007-03-08,Japan,117.35
2007-03-09,Japan,118.15
2007-03-12,Japan,117.51
2007-03-13,Japan,116.96
2007-03-14,Japan,116.33
2007-03-15,Japan,117.26
2007-03-16,Japan,116.77
2007-03-19,Japan,117.58
2007-03-20,Japan,117.32
2007-03-21,Japan,117.83
2007-03-22,Japan,117.79
2007-03-23,Japan,117.82
2007-03-26,Japan,117.84
2007-03-27,Japan,117.80
2007-03-28,Japan,116.83
2007-03-29,Japan,117.75
2007-03-30,Japan,117.56
2007-04-02,Japan,117.69
2007-04-03,Japan,118.83
2007-04-04,Japan,118.72
2007-04-05,Japan,118.66
2007-04-06,Japan,119.33
2007-04-09,Japan,119.28
2007-04-10,Japan,119.07
2007-04-11,Japan,119.36
2007-04-12,Japan,118.99
2007-04-13,Japan,119.27
2007-04-16,Japan,119.84
2007-04-17,Japan,118.96
2007-04-18,Japan,118.27
2007-04-19,Japan,118.36
2007-04-20,Japan,118.81
2007-04-23,Japan,118.47
2007-04-24,Japan,118.52
2007-04-25,Japan,118.62
2007-04-26,Japan,119.50
2007-04-27,Japan,119.59
2007-04-30,Japan,119.44
2007-05-01,Japan,119.77
2007-05-02,Japan,120.05
2007-05-03,Japan,120.33
2007-05-04,Japan,120.16
2007-05-07,Japan,119.96
2007-05-08,Japan,119.89
2007-05-09,Japan,119.80
2007-05-10,Japan,120.37
2007-05-11,Japan,120.19
2007-05-14,Japan,120.37
2007-05-15,Japan,120.22
2007-05-16,Japan,120.74
2007-05-17,Japan,121.30
2007-05-18,Japan,121.09
2007-05-21,Japan,121.57
2007-05-22,Japan,121.47
2007-05-23,Japan,121.52
2007-05-24,Japan,121.46
2007-05-25,Japan,121.72
2007-05-28,Japan,
2007-05-29,Japan,121.79
2007-05-30,Japan,121.48
2007-05-31,Japan,121.76
2007-06-01,Japan,122.10
2007-06-04,Japan,121.72
2007-06-05,Japan,121.49
2007-06-06,Japan,121.08
2007-06-07,Japan,121.34
2007-06-08,Japan,121.62
2007-06-11,Japan,121.78
2007-06-12,Japan,121.76
2007-06-13,Japan,122.37
2007-06-14,Japan,122.97
2007-06-15,Japan,123.55
2007-06-18,Japan,123.67
2007-06-19,Japan,123.39
2007-06-20,Japan,123.60
2007-06-21,Japan,123.68
2007-06-22,Japan,124.09
2007-06-25,Japan,123.84
2007-06-26,Japan,123.49
2007-06-27,Japan,122.52
2007-06-28,Japan,123.01
2007-06-29,Japan,123.39
2007-07-02,Japan,122.32
2007-07-03,Japan,122.40
2007-07-04,Japan,
2007-07-05,Japan,122.82
2007-07-06,Japan,123.27
2007-07-09,Japan,123.34
2007-07-10,Japan,122.19
2007-07-11,Japan,122.13
2007-07-12,Japan,122.50
2007-07-13,Japan,121.99
2007-07-16,Japan,121.90
2007-07-17,Japan,122.36
2007-07-18,Japan,121.83
2007-07-19,Japan,122.06
2007-07-20,Japan,121.15
2007-07-23,Japan,121.31
2007-07-24,Japan,120.57
2007-07-25,Japan,120.33
2007-07-26,Japan,119.14
2007-07-27,Japan,118.56
2007-07-30,Japan,118.41
2007-07-31,Japan,119.13
2007-08-01,Japan,118.71
2007-08-02,Japan,119.35
2007-08-03,Japan,118.43
2007-08-06,Japan,118.04
2007-08-07,Japan,118.48
2007-08-08,Japan,119.76
2007-08-09,Japan,118.69
2007-08-10,Japan,118.00
2007-08-13,Japan,118.47
2007-08-14,Japan,118.21
2007-08-15,Japan,117.19
2007-08-16,Japan,114.03
2007-08-17,Japan,113.81
2007-08-20,Japan,114.49
2007-08-21,Japan,114.42
2007-08-22,Japan,114.95
2007-08-23,Japan,115.81
2007-08-24,Japan,116.12
2007-08-27,Japan,116.05
2007-08-28,Japan,114.70
2007-08-29,Japan,115.52
2007-08-30,Japan,115.81
2007-08-31,Japan,115.83
2007-09-03,Japan,115.83
2007-09-04,Japan,116.21
2007-09-05,Japan,115.15
2007-09-06,Japan,115.33
2007-09-07,Japan,113.57
2007-09-10,Japan,113.43
2007-09-11,Japan,113.97
2007-09-12,Japan,114.24
2007-09-13,Japan,115.37
2007-09-14,Japan,115.31
2007-09-17,Japan,114.93
2007-09-18,Japan,115.75
2007-09-19,Japan,116.21
2007-09-20,Japan,114.18
2007-09-21,Japan,115.60
2007-09-24,Japan,114.92
2007-09-25,Japan,114.48
2007-09-26,Japan,115.66
2007-09-27,Japan,115.76
2007-09-28,Japan,114.97
2007-10-01,Japan,115.91
2007-10-02,Japan,115.83
2007-10-03,Japan,116.74
2007-10-04,Japan,116.59
2007-10-05,Japan,116.83
2007-10-08,Japan,116.83
2007-10-09,Japan,116.98
2007-10-10,Japan,117.17
2007-10-11,Japan,117.71
2007-10-12,Japan,117.50
2007-10-15,Japan,117.37
2007-10-16,Japan,116.61
2007-10-17,Japan,116.62
2007-10-18,Japan,115.64
2007-10-19,Japan,115.15
2007-10-22,Japan,114.07
2007-10-23,Japan,114.65
2007-10-24,Japan,113.94
2007-10-25,Japan,114.09
2007-10-26,Japan,114.01
2007-10-29,Japan,114.69
2007-10-30,Japan,114.72
2007-10-31,Japan,115.27
2007-11-01,Japan,114.87
2007-11-02,Japan,114.74
2007-11-05,Japan,114.54
2007-11-06,Japan,114.51
2007-11-07,Japan,113.29
2007-11-08,Japan,112.66
2007-11-09,Japan,110.90
2007-11-12,Japan,
2007-11-13,Japan,110.31
2007-11-14,Japan,111.38
2007-11-15,Japan,110.78
2007-11-16,Japan,111.05
2007-11-19,Japan,110.05
2007-11-20,Japan,110.05
2007-11-21,Japan,108.54
2007-11-22,Japan,108.54
2007-11-23,Japan,108.17
2007-11-26,Japan,108.17
2007-11-27,Japan,108.64
2007-11-28,Japan,110.38
2007-11-29,Japan,109.94
2007-11-30,Japan,111.02
2007-12-03,Japan,110.44
2007-12-04,Japan,109.68
2007-12-05,Japan,110.85
2007-12-06,Japan,111.05
2007-12-07,Japan,111.72
2007-12-10,Japan,111.60
2007-12-11,Japan,111.77
2007-12-12,Japan,112.36
2007-12-13,Japan,112.26
2007-12-14,Japan,113.35
2007-12-17,Japan,113.20
2007-12-18,Japan,113.17
2007-12-19,Japan,113.44
2007-12-20,Japan,112.97
2007-12-21,Japan,113.95
2007-12-24,Japan,114.45
2007-12-25,Japan,
2007-12-26,Japan,114.08
2007-12-27,Japan,114.00
2007-12-28,Japan,112.93
2007-12-31,Japan,111.71
2008-01-01,Japan,
2008-01-02,Japan,109.70
2008-01-03,Japan,109.58
2008-01-04,Japan,108.38
2008-01-07,Japan,109.10
2008-01-08,Japan,109.29
2008-01-09,Japan,109.40
2008-01-10,Japan,109.38
2008-01-11,Japan,109.11
2008-01-14,Japan,108.18
2008-01-15,Japan,107.07
2008-01-16,Japan,107.27
2008-01-17,Japan,107.01
2008-01-18,Japan,106.82
2008-01-21,Japan,
2008-01-22,Japan,106.76
2008-01-23,Japan,105.42
2008-01-24,Japan,106.68
2008-01-25,Japan,107.31
2008-01-28,Japan,106.65
2008-01-29,Japan,107.08
2008-01-30,Japan,107.25
2008-01-31,Japan,106.74
2008-02-01,Japan,106.30
2008-02-04,Japan,106.73
2008-02-05,Japan,106.94
2008-02-06,Japan,106.75
2008-02-07,Japan,106.82
2008-02-08,Japan,107.34
2008-02-11,Japan,106.64
2008-02-12,Japan,107.42
2008-02-13,Japan,108.15
2008-02-14,Japan,107.97
2008-02-15,Japan,107.67
2008-02-18,Japan,
2008-02-19,Japan,107.50
2008-02-20,Japan,107.97
2008-02-21,Japan,107.60
2008-02-22,Japan,106.98
2008-02-25,Japan,107.88
2008-02-26,Japan,107.73
2008-02-27,Japan,106.38
2008-02-28,Japan,105.64
2008-02-29,Japan,104.19
2008-03-03,Japan,103.57
2008-03-04,Japan,102.67
2008-03-05,Japan,103.99
2008-03-06,Japan,103.10
2008-03-07,Japan,102.69
2008-03-10,Japan,101.80
2008-03-11,Japan,102.87
2008-03-12,Japan,102.38
2008-03-13,Japan,100.58
2008-03-14,Japan,100.20
2008-03-17,Japan,96.88
2008-03-18,Japan,98.23
2008-03-19,Japan,99.34
2008-03-20,Japan,98.79
2008-03-21,Japan,99.40
2008-03-24,Japan,100.77
2008-03-25,Japan,100.07
2008-03-26,Japan,99.12
2008-03-27,Japan,99.87
2008-03-28,Japan,99.71
2008-03-31,Japan,99.85
2008-04-01,Japan,101.77
2008-04-02,Japan,102.77
2008-04-03,Japan,102.21
2008-04-04,Japan,101.75
2008-04-07,Japan,102.62
2008-04-08,Japan,102.55
2008-04-09,Japan,101.83
2008-04-10,Japan,101.71
2008-04-11,Japan,101.09
2008-04-14,Japan,100.87
2008-04-15,Japan,101.33
2008-04-16,Japan,101.40
2008-04-17,Japan,102.22
2008-04-18,Japan,104.56
2008-04-21,Japan,103.38
2008-04-22,Japan,102.70
2008-04-23,Japan,103.55
2008-04-24,Japan,104.20
2008-04-25,Japan,104.17
2008-04-28,Japan,104.30
2008-04-29,Japan,103.40
2008-04-30,Japan,104.53
2008-05-01,Japan,104.04
2008-05-02,Japan,105.33
2008-05-05,Japan,105.12
2008-05-06,Japan,104.54
2008-05-07,Japan,105.28
2008-05-08,Japan,103.87
2008-05-09,Japan,103.01
2008-05-12,Japan,103.83
2008-05-13,Japan,104.41
2008-05-14,Japan,105.20
2008-05-15,Japan,104.61
2008-05-16,Japan,103.86
2008-05-19,Japan,104.55
2008-05-20,Japan,103.66
2008-05-21,Japan,103.34
2008-05-22,Japan,104.03
2008-05-23,Japan,103.22
2008-05-26,Japan,
2008-05-27,Japan,103.98
2008-05-28,Japan,104.69
2008-05-29,Japan,105.52
2008-05-30,Japan,105.46
2008-06-02,Japan,104.41
2008-06-03,Japan,105.29
2008-06-04,Japan,104.99
2008-06-05,Japan,106.00
2008-06-06,Japan,105.33
2008-06-09,Japan,106.06
2008-06-10,Japan,107.19
2008-06-11,Japan,106.77
2008-06-12,Japan,107.94
2008-06-13,Japan,107.92
2008-06-16,Japan,108.19
2008-06-17,Japan,108.03
2008-06-18,Japan,108.05
2008-06-19,Japan,107.95
2008-06-20,Japan,107.42
2008-06-23,Japan,107.89
2008-06-24,Japan,107.76
2008-06-25,Japan,108.29
2008-06-26,Japan,107.29
2008-06-27,Japan,106.28
2008-06-30,Japan,106.17
2008-07-01,Japan,105.73
2008-07-02,Japan,105.87
2008-07-03,Japan,106.79
2008-07-04,Japan,
2008-07-07,Japan,107.55
2008-07-08,Japan,107.35
2008-07-09,Japan,107.12
2008-07-10,Japan,107.03
2008-07-11,Japan,106.14
2008-07-14,Japan,106.18
2008-07-15,Japan,104.78
2008-07-16,Japan,104.64
2008-07-17,Japan,105.82
2008-07-18,Japan,106.75
2008-07-21,Japan,106.74
2008-07-22,Japan,107.11
2008-07-23,Japan,107.68
2008-07-24,Japan,107.62
2008-07-25,Japan,107.89
2008-07-28,Japan,107.49
2008-07-29,Japan,108.19
2008-07-30,Japan,108.17
2008-07-31,Japan,108.10
2008-08-01,Japan,107.59
2008-08-04,Japan,108.23
2008-08-05,Japan,108.20
2008-08-06,Japan,109.39
2008-08-07,Japan,109.44
2008-08-08,Japan,110.09
2008-08-11,Japan,110.08
2008-08-12,Japan,109.78
2008-08-13,Japan,108.71
2008-08-14,Japan,109.75
2008-08-15,Japan,110.48
2008-08-18,Japan,110.07
2008-08-19,Japan,109.68
2008-08-20,Japan,109.98
2008-08-21,Japan,108.35
2008-08-22,Japan,109.88
2008-08-25,Japan,109.11
2008-08-26,Japan,109.83
2008-08-27,Japan,109.72
2008-08-28,Japan,109.56
2008-08-29,Japan,108.69
2008-09-01,Japan,
2008-09-02,Japan,108.85
2008-09-03,Japan,108.18
2008-09-04,Japan,107.76
2008-09-05,Japan,106.96
2008-09-08,Japan,107.91
2008-09-09,Japan,107.10
2008-09-10,Japan,107.86
2008-09-11,Japan,106.66
2008-09-12,Japan,107.51
2008-09-15,Japan,105.67
2008-09-16,Japan,105.11
2008-09-17,Japan,104.71
2008-09-18,Japan,104.85
2008-09-19,Japan,107.18
2008-09-22,Japan,106.35
2008-09-23,Japan,105.80
2008-09-24,Japan,106.03
2008-09-25,Japan,106.48
2008-09-26,Japan,106.06
2008-09-29,Japan,105.10
2008-09-30,Japan,105.94
2008-10-01,Japan,106.06
2008-10-02,Japan,105.30
2008-10-03,Japan,105.76
2008-10-06,Japan,101.26
2008-10-07,Japan,102.30
2008-10-08,Japan,99.73
2008-10-09,Japan,100.67
2008-10-10,Japan,99.44
2008-10-13,Japan,
2008-10-14,Japan,102.17
2008-10-15,Japan,101.47
2008-10-16,Japan,100.46
2008-10-17,Japan,101.40
2008-10-20,Japan,101.74
2008-10-21,Japan,100.43
2008-10-22,Japan,98.63
2008-10-23,Japan,97.60
2008-10-24,Japan,92.64
2008-10-27,Japan,93.28
2008-10-28,Japan,95.68
2008-10-29,Japan,97.48
2008-10-30,Japan,97.47
2008-10-31,Japan,98.28
2008-11-03,Japan,98.95
2008-11-04,Japan,100.48
2008-11-05,Japan,98.95
2008-11-06,Japan,98.04
2008-11-07,Japan,98.15
2008-11-10,Japan,97.96
2008-11-11,Japan,
2008-11-12,Japan,95.54
2008-11-13,Japan,95.95
2008-11-14,Japan,96.66
2008-11-17,Japan,97.03
2008-11-18,Japan,97.38
2008-11-19,Japan,96.75
2008-11-20,Japan,94.98
2008-11-21,Japan,95.42
2008-11-24,Japan,96.69
2008-11-25,Japan,95.53
2008-11-26,Japan,95.46
2008-11-27,Japan,
2008-11-28,Japan,95.46
2008-12-01,Japan,93.71
2008-12-02,Japan,93.64
2008-12-03,Japan,93.25
2008-12-04,Japan,92.78
2008-12-05,Japan,92.18
2008-12-08,Japan,92.77
2008-12-09,Japan,92.44
2008-12-10,Japan,92.94
2008-12-11,Japan,91.96
2008-12-12,Japan,91.26
2008-12-15,Japan,90.68
2008-12-16,Japan,89.98
2008-12-17,Japan,87.84
2008-12-18,Japan,89.81
2008-12-19,Japan,89.48
2008-12-22,Japan,90.07
2008-12-23,Japan,90.57
2008-12-24,Japan,90.68
2008-12-25,Japan,
2008-12-26,Japan,90.65
2008-12-29,Japan,90.20
2008-12-30,Japan,90.37
2008-12-31,Japan,90.79
2009-01-01,Japan,
2009-01-02,Japan,91.12
2009-01-05,Japan,93.20
2009-01-06,Japan,94.20
2009-01-07,Japan,92.70
2009-01-08,Japan,91.15
2009-01-09,Japan,90.25
2009-01-12,Japan,88.92
2009-01-13,Japan,89.65
2009-01-14,Japan,89.28
2009-01-15,Japan,89.59
2009-01-16,Japan,90.29
2009-01-19,Japan,
2009-01-20,Japan,90.19
2009-01-21,Japan,87.80
2009-01-22,Japan,88.64
2009-01-23,Japan,88.72
2009-01-26,Japan,89.25
2009-01-27,Japan,88.99
2009-01-28,Japan,88.87
2009-01-29,Japan,89.77
2009-01-30,Japan,89.83
2009-02-02,Japan,89.86
2009-02-03,Japan,89.09
2009-02-04,Japan,89.53
2009-02-05,Japan,91.01
2009-02-06,Japan,91.95
2009-02-09,Japan,91.47
2009-02-10,Japan,90.65
2009-02-11,Japan,90.66
2009-02-12,Japan,90.55
2009-02-13,Japan,91.84
2009-02-16,Japan,
2009-02-17,Japan,92.17
2009-02-18,Japan,93.81
2009-02-19,Japan,94.09
2009-02-20,Japan,93.87
2009-02-23,Japan,94.63
2009-02-24,Japan,96.60
2009-02-25,Japan,97.33
2009-02-26,Japan,98.55
2009-02-27,Japan,97.74
2009-03-02,Japan,97.17
2009-03-03,Japan,98.16
2009-03-04,Japan,99.34
2009-03-05,Japan,98.32
2009-03-06,Japan,97.88
2009-03-09,Japan,98.87
2009-03-10,Japan,98.39
2009-03-11,Japan,97.74
2009-03-12,Japan,97.86
2009-03-13,Japan,98.04
2009-03-16,Japan,98.17
2009-03-17,Japan,98.85
2009-03-18,Japan,98.08
2009-03-19,Japan,93.85
2009-03-20,Japan,96.18
2009-03-23,Japan,97.30
2009-03-24,Japan,97.86
2009-03-25,Japan,97.70
2009-03-26,Japan,98.47
2009-03-27,Japan,97.99
2009-03-30,Japan,97.44
2009-03-31,Japan,99.15
2009-04-01,Japan,98.93
2009-04-02,Japan,99.48
2009-04-03,Japan,99.94
2009-04-06,Japan,100.65
2009-04-07,Japan,100.71
2009-04-08,Japan,99.95
2009-04-09,Japan,100.43
2009-04-10,Japan,100.30
2009-04-13,Japan,100.12
2009-04-14,Japan,99.08
2009-04-15,Japan,99.37
2009-04-16,Japan,99.29
2009-04-17,Japan,99.21
2009-04-20,Japan,98.29
2009-04-21,Japan,98.60
2009-04-22,Japan,98.14
2009-04-23,Japan,97.88
2009-04-24,Japan,97.08
2009-04-27,Japan,96.57
2009-04-28,Japan,96.49
2009-04-29,Japan,96.97
2009-04-30,Japan,98.76
2009-05-01,Japan,99.24
2009-05-04,Japan,99.12
2009-05-05,Japan,98.76
2009-05-06,Japan,98.60
2009-05-07,Japan,99.00
2009-05-08,Japan,99.01
2009-05-11,Japan,97.45
2009-05-12,Japan,96.59
2009-05-13,Japan,95.75
2009-05-14,Japan,95.62
2009-05-15,Japan,94.89
2009-05-18,Japan,96.05
2009-05-19,Japan,96.10
2009-05-20,Japan,95.16
2009-05-21,Japan,94.97
2009-05-22,Japan,94.45
2009-05-25,Japan,
2009-05-26,Japan,94.81
2009-05-27,Japan,95.01
2009-05-28,Japan,96.76
2009-05-29,Japan,95.55
2009-06-01,Japan,96.53
2009-06-02,Japan,95.72
2009-06-03,Japan,95.72
2009-06-04,Japan,96.37
2009-06-05,Japan,98.18
2009-06-08,Japan,98.56
2009-06-09,Japan,97.60
2009-06-10,Japan,98.13
2009-06-11,Japan,97.83
2009-06-12,Japan,98.17
2009-06-15,Japan,98.03
2009-06-16,Japan,96.26
2009-06-17,Japan,95.65
2009-06-18,Japan,96.36
2009-06-19,Japan,96.15
2009-06-22,Japan,95.90
2009-06-23,Japan,95.32
2009-06-24,Japan,95.38
2009-06-25,Japan,96.21
2009-06-26,Japan,95.19
2009-06-29,Japan,95.84
2009-06-30,Japan,96.42
2009-07-01,Japan,96.41
2009-07-02,Japan,95.90
2009-07-03,Japan,95.95
2009-07-06,Japan,95.00
2009-07-07,Japan,95.11
2009-07-08,Japan,92.90
2009-07-09,Japan,92.79
2009-07-10,Japan,92.33
2009-07-13,Japan,92.74
2009-07-14,Japan,93.03
2009-07-15,Japan,94.09
2009-07-16,Japan,93.59
2009-07-17,Japan,94.08
2009-07-20,Japan,94.52
2009-07-21,Japan,93.36
2009-07-22,Japan,93.77
2009-07-23,Japan,94.75
2009-07-24,Japan,94.86
2009-07-27,Japan,95.32
2009-07-28,Japan,94.60
2009-07-29,Japan,95.13
2009-07-30,Japan,95.67
2009-07-31,Japan,94.54
2009-08-03,Japan,95.23
2009-08-04,Japan,95.41
2009-08-05,Japan,94.98
2009-08-06,Japan,95.56
2009-08-07,Japan,97.65
2009-08-10,Japan,97.23
2009-08-11,Japan,95.94
2009-08-12,Japan,96.16
2009-08-13,Japan,95.46
2009-08-14,Japan,94.64
2009-08-17,Japan,94.33
2009-08-18,Japan,94.72
2009-08-19,Japan,93.87
2009-08-20,Japan,94.12
2009-08-21,Japan,94.60
2009-08-24,Japan,94.47
2009-08-25,Japan,94.28
2009-08-26,Japan,94.25
2009-08-27,Japan,93.57
2009-08-28,Japan,93.55
2009-08-31,Japan,92.82
2009-09-01,Japan,93.09
2009-09-02,Japan,92.43
2009-09-03,Japan,92.54
2009-09-04,Japan,92.75
2009-09-07,Japan,
2009-09-08,Japan,92.21
2009-09-09,Japan,91.85
2009-09-10,Japan,91.86
2009-09-11,Japan,90.30
2009-09-14,Japan,90.85
2009-09-15,Japan,90.95
2009-09-16,Japan,91.00
2009-09-17,Japan,91.15
2009-09-18,Japan,91.31
2009-09-21,Japan,91.87
2009-09-22,Japan,91.08
2009-09-23,Japan,91.45
2009-09-24,Japan,91.16
2009-09-25,Japan,89.83
2009-09-28,Japan,89.34
2009-09-29,Japan,90.26
2009-09-30,Japan,89.49
2009-10-01,Japan,89.73
2009-10-02,Japan,89.62
2009-10-05,Japan,89.56
2009-10-06,Japan,88.77
2009-10-07,Japan,88.76
2009-10-08,Japan,88.44
2009-10-09,Japan,89.69
2009-10-12,Japan,
2009-10-13,Japan,89.71
2009-10-14,Japan,89.44
2009-10-15,Japan,90.39
2009-10-16,Japan,90.73
2009-10-19,Japan,90.72
2009-10-20,Japan,90.83
2009-10-21,Japan,91.04
2009-10-22,Japan,91.42
2009-10-23,Japan,91.88
2009-10-26,Japan,91.96
2009-10-27,Japan,92.04
2009-10-28,Japan,91.07
2009-10-29,Japan,91.41
2009-10-30,Japan,90.50
2009-11-02,Japan,90.56
2009-11-03,Japan,90.30
2009-11-04,Japan,90.96
2009-11-05,Japan,90.45
2009-11-06,Japan,89.86
2009-11-09,Japan,89.92
2009-11-10,Japan,89.82
2009-11-11,Japan,
2009-11-12,Japan,90.40
2009-11-13,Japan,89.55
2009-11-16,Japan,89.28
2009-11-17,Japan,89.41
2009-11-18,Japan,89.36
2009-11-19,Japan,88.95
2009-11-20,Japan,88.90
2009-11-23,Japan,89.14
2009-11-24,Japan,88.58
2009-11-25,Japan,87.65
2009-11-26,Japan,
2009-11-27,Japan,86.87
2009-11-30,Japan,86.12
2009-12-01,Japan,86.62
2009-12-02,Japan,87.13
2009-12-03,Japan,88.20
2009-12-04,Japan,89.87
2009-12-07,Japan,89.44
2009-12-08,Japan,88.41
2009-12-09,Japan,87.83
2009-12-10,Japan,88.20
2009-12-11,Japan,89.23
2009-12-14,Japan,88.65
2009-12-15,Japan,89.91
2009-12-16,Japan,89.52
2009-12-17,Japan,90.35
2009-12-18,Japan,90.47
2009-12-21,Japan,90.95
2009-12-22,Japan,91.67
2009-12-23,Japan,91.52
2009-12-24,Japan,91.69
2009-12-25,Japan,
2009-12-28,Japan,91.57
2009-12-29,Japan,91.95
2009-12-30,Japan,92.66
2009-12-31,Japan,93.08
